url,id,cyclomatic_complexity,conditional_statements,physical_lines,non_blank_lines,lines_of_code,statements,if_statements,switch_statements,case_labels,ternary_expressions,loops,catch_clauses,boolean_operators,max_nesting_depth,method_calls,return_statements,throw_statements,break_continue,variable_declarations,distinct_variables,field_variables,parameter_variables,local_variables,unresolved_names,ast_nodes
https://github.com/bruceran/krpc/blob/33c83d78574a472e3cbfc75afa87ec57253cc90c/src/main/java/krpc/rpc/bootstrap/Bootstrap.java#L598-L604,bruceran-krpc-33c83d78574a472e3cbfc75afa87ec57253cc90c-Bootstrap-L598_L604,5,2,7,7,7,5,2,0,0,0,0,0,2,2,6,0,1,0,0,3,2,0,1,1,66
https://github.com/casbin/jcasbin/blob/eb7f93118e4f6d93e44cd779ce17a2f5f2d81387/src/main/java/org/casbin/jcasbin/model/Model.java#L332-L336,casbin-jcasbin-eb7f93118e4f6d93e44cd779ce17a2f5f2d81387-Model-L332_L336,3,2,5,5,5,5,0,0,0,2,0,0,0,0,8,1,0,0,4,9,2,2,5,0,82
https://github.com/cellsrg/tabbypdf/blob/def8bb08e7733a9b87e593cb5363ef82581628c1/src/main/java/ru/icc/cells/tabbypdf/detection/TableRegionDetector.java#L92-L95,cellsrg-tabbypdf-def8bb08e7733a9b87e593cb5363ef82581628c1-TableRegionDetector-L92_L95,1,0,4,4,4,4,0,0,0,0,0,0,0,0,2,1,0,0,1,3,0,2,1,0,28
https://github.com/chengdedeng/waf/blob/9ba9a18857154830a35e3b10d111d025208f73ef/src/main/java/info/yangguo/waf/request/security/CCSecurity.java#L101-L113,chengdedeng-waf-9ba9a18857154830a35e3b10d111d025208f73ef-CCSecurity-L101_L113,2,1,13,13,13,9,1,0,0,0,0,0,0,2,9,2,0,0,4,6,0,1,5,2,79
https://github.com/chengdedeng/waf/blob/9ba9a18857154830a35e3b10d111d025208f73ef/src/main/java/info/yangguo/waf/service/ZkClusterService.java#L131-L138,chengdedeng-waf-9ba9a18857154830a35e3b10d111d025208f73ef-ZkClusterService-L131_L138,2,0,8,8,8,6,0,0,0,0,0,1,0,2,12,0,0,0,2,6,2,1,3,3,83
https://github.com/chengdedeng/waf/blob/9ba9a18857154830a35e3b10d111d025208f73ef/src/main/java/info/yangguo/waf/service/ZkClusterService.java#L186-L196,chengdedeng-waf-9ba9a18857154830a35e3b10d111d025208f73ef-ZkClusterService-L186_L196,1,0,11,10,10,6,0,0,0,0,0,0,0,0,12,0,0,0,5,7,0,1,6,3,93
https://github.com/chengdedeng/waf/blob/9ba9a18857154830a35e3b10d111d025208f73ef/src/main/java/info/yangguo/waf/service/ZkClusterService.java#L225-L229,chengdedeng-waf-9ba9a18857154830a35e3b10d111d025208f73ef-ZkClusterService-L225_L229,1,0,5,4,4,4,0,0,0,0,0,0,0,0,6,0,0,0,2,5,1,1,3,1,51
https://github.com/chengdedeng/waf/blob/9ba9a18857154830a35e3b10d111d025208f73ef/src/main/java/info/yangguo/waf/service/ZkClusterService.java#L253-L257,chengdedeng-waf-9ba9a18857154830a35e3b10d111d025208f73ef-ZkClusterService-L253_L257,1,0,5,4,4,4,0,0,0,0,0,0,0,0,6,0,0,0,2,5,1,1,3,1,51
https://github.com/chengdedeng/waf/blob/9ba9a18857154830a35e3b10d111d025208f73ef/src/main/java/info/yangguo/waf/service/ZkClusterService.java#L287-L294,chengdedeng-waf-9ba9a18857154830a35e3b10d111d025208f73ef-ZkClusterService-L287_L294,2,0,8,8,8,6,0,0,0,0,0,1,0,2,12,0,0,0,2,6,2,1,3,3,83
https://github.com/chengdedeng/waf/blob/9ba9a18857154830a35e3b10d111d025208f73ef/src/main/java/info/yangguo/waf/validator/SecurityConfigItemValidator.java#L37-L40,chengdedeng-waf-9ba9a18857154830a35e3b10d111d025208f73ef-SecurityConfigItemValidator-L37_L40,2,1,4,4,4,3,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,10
https://github.com/chengdedeng/waf/blob/9ba9a18857154830a35e3b10d111d025208f73ef/src/main/java/info/yangguo/waf/validator/SecurityConfigItemValidator.java#L49-L52,chengdedeng-waf-9ba9a18857154830a35e3b10d111d025208f73ef-SecurityConfigItemValidator-L49_L52,2,1,4,4,4,3,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,13
https://github.com/codeine-cd/codeine/blob/355463b17c671925bc8bd3951dabb98a150dfe36/src/common/codeine/servlet/HealthServlet.java#L32-L37,codeine-cd-codeine-355463b17c671925bc8bd3951dabb98a150dfe36-HealthServlet-L32_L37,2,1,6,6,6,5,1,0,0,0,0,0,0,1,8,0,0,0,1,3,1,1,1,0,50
https://github.com/darmiel/eeee/blob/f4114a3bf831ae88f6cca606f4d0f93ac09cc210/src/main/java/io/d2a/eeee/EntryMethod.java#L58-L63,darmiel-eeee-f4114a3bf831ae88f6cca606f4d0f93ac09cc210-EntryMethod-L58_L63,2,0,6,6,6,4,0,0,0,0,0,1,0,2,2,2,0,0,0,3,0,2,1,0,22
https://github.com/datadotworld/dw-jdbc/blob/ac4f7d8a457dce89cbaa9eb33994304e5504fda1/src/main/java/world/data/jdbc/internal/transport/SparqlResultsParser.java#L68-L75,datadotworld-dw-jdbc-ac4f7d8a457dce89cbaa9eb33994304e5504fda1-SparqlResultsParser-L68_L75,4,2,8,8,8,5,2,0,0,0,0,0,1,2,5,0,0,0,0,6,0,3,3,2,50
https://github.com/datadotworld/dw-jdbc/blob/ac4f7d8a457dce89cbaa9eb33994304e5504fda1/src/main/java/world/data/jdbc/internal/transport/SparqlResultsParser.java#L70-L72,datadotworld-dw-jdbc-ac4f7d8a457dce89cbaa9eb33994304e5504fda1-SparqlResultsParser-L70_L72,2,1,3,3,3,2,1,0,0,0,0,0,0,1,3,0,0,0,0,3,0,1,2,0,15
https://github.com/davidmoten/aws-maven-plugin/blob/e027d61b07cdc0e8b915217f1f6aca9b0f41011d/src/main/java/com/github/davidmoten/aws/maven/BeanstalkRemovePortsMojo.java#L103-L108,davidmoten-aws-maven-plugin-e027d61b07cdc0e8b915217f1f6aca9b0f41011d-BeanstalkRemovePortsMojo-L103_L108,2,1,6,6,6,5,1,0,0,0,0,0,0,1,6,0,0,0,1,3,0,1,2,0,49
https://github.com/delthas/JavaMP3/blob/8b42e48a549813b43c99db9fef525286c888a082/src/main/java/fr/delthas/javamp3/Decoder.java#L711-L714,delthas-JavaMP3-8b42e48a549813b43c99db9fef525286c888a082-Decoder-L711_L714,2,0,4,4,4,2,0,0,0,0,1,0,0,1,0,0,0,0,1,3,0,0,3,0,48
https://github.com/demidenko05/beigesoft-accounting/blob/0170596e736d3cc69f70c88ced3b9d78f63ddca1/src/main/java/org/beigesoft/accounting/report/InvoiceReportPdf.java#L142-L148,demidenko05-beigesoft-accounting-0170596e736d3cc69f70c88ced3b9d78f63ddca1-InvoiceReportPdf-L142_L148,4,1,7,7,7,4,1,0,0,0,1,0,1,2,7,0,0,1,1,5,0,0,5,0,41
https://github.com/demidenko05/beigesoft-webstore/blob/624d41d82547ff897ca5b3740d8d73cb2dacf052/src/main/java/org/beigesoft/webstore/processor/PrcRefreshItemsInList.java#L776-L783,demidenko05-beigesoft-webstore-624d41d82547ff897ca5b3740d8d73cb2dacf052-PrcRefreshItemsInList-L776_L783,3,1,8,8,8,5,1,0,0,0,1,0,0,2,3,0,0,0,1,4,0,0,4,0,34
https://github.com/demidenko05/beigesoft-webstore/blob/624d41d82547ff897ca5b3740d8d73cb2dacf052/src/main/java/org/beigesoft/webstore/processor/PrcRefreshItemsInList.java#L798-L821,demidenko05-beigesoft-webstore-624d41d82547ff897ca5b3740d8d73cb2dacf052-PrcRefreshItemsInList-L798_L821,6,5,24,24,24,16,5,0,0,0,0,0,0,2,20,0,0,0,0,7,0,0,7,1,127
https://github.com/dingjs/javaagent/blob/aa1cea60d0042f58977fb5d42c16afca92ad589d/src/main/java/com/wenshuo/agent/javassist/bytecode/analysis/Executor.java#L282-L293,dingjs-javaagent-aa1cea60d0042f58977fb5d42c16afca92ad589d-Executor-L282_L293,2,0,12,12,12,11,0,0,0,0,1,0,0,1,10,0,0,0,4,7,1,1,5,0,111
https://github.com/dnsjava/dnsjava/blob/206c9e51ac18e1ed6f82beb16cb6c0ff1f83b095/src/main/java/org/xbill/DNS/lookup/LookupSession.java#L302-L306,dnsjava-dnsjava-206c9e51ac18e1ed6f82beb16cb6c0ff1f83b095-LookupSession-L302_L306,2,0,5,5,5,3,0,0,0,0,0,1,0,2,1,1,1,0,0,1,0,1,0,1,24
https://github.com/domclick/kafka-logback/blob/91d21ace796dd29ef953b86fcd7ebe55f43ca58d/src/main/java/ru/sberned/kafkalogback/KafkaAppender.java#L95-L104,domclick-kafka-logback-91d21ace796dd29ef953b86fcd7ebe55f43ca58d-KafkaAppender-L95_L104,3,2,10,10,10,6,2,0,0,0,0,0,0,2,4,0,0,0,1,4,1,2,1,0,53
https://github.com/erdtman/java-json-canonicalization/blob/535ab0075405f6aafb96a4197f943838130666d3/src/main/java/org/erdtman/jcs/NumberDToA.java#L461-L466,erdtman-java-json-canonicalization-535ab0075405f6aafb96a4197f943838130666d3-NumberDToA-L461_L466,3,1,6,6,6,5,1,0,0,0,1,0,0,2,0,0,0,0,0,6,1,1,4,0,41
https://github.com/erdtman/java-json-canonicalization/blob/535ab0075405f6aafb96a4197f943838130666d3/src/main/java/org/erdtman/jcs/NumberDToA.java#L468-L473,erdtman-java-json-canonicalization-535ab0075405f6aafb96a4197f943838130666d3-NumberDToA-L468_L473,3,1,6,6,6,5,1,0,0,0,1,0,0,2,0,0,0,0,0,7,2,1,4,0,53
https://github.com/erdtman/java-json-canonicalization/blob/535ab0075405f6aafb96a4197f943838130666d3/src/main/java/org/erdtman/jcs/NumberDToA.java#L523-L532,erdtman-java-json-canonicalization-535ab0075405f6aafb96a4197f943838130666d3-NumberDToA-L523_L532,4,2,10,10,10,9,2,0,0,0,1,0,0,2,5,0,0,2,0,3,0,1,2,0,52
https://github.com/erdtman/java-json-canonicalization/blob/535ab0075405f6aafb96a4197f943838130666d3/src/main/java/org/erdtman/jcs/NumberDToA.java#L828-L839,erdtman-java-json-canonicalization-535ab0075405f6aafb96a4197f943838130666d3-NumberDToA-L828_L839,7,2,12,12,11,8,2,0,0,0,0,0,4,2,5,1,0,0,0,7,0,2,5,0,81
https://github.com/errai/errai/blob/d2edc4632373096f8d81c93f18cd874fa5501b90/errai-ioc/src/main/java/org/jboss/errai/ioc/rebind/ioc/extension/builtin/JsTypeAntiInliningExtension.java#L94-L95,errai-errai-d2edc4632373096f8d81c93f18cd874fa5501b90-JsTypeAntiInliningExtension-L94_L95,1,0,2,2,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,4,2,2,0,0,16
https://github.com/EsotericSoftware/yamlbeans/blob/763726d51c99824218051e485e1b44f7477456fa/src/com/esotericsoftware/yamlbeans/emitter/ScalarAnalysis.java#L154-L163,EsotericSoftware-yamlbeans-763726d51c99824218051e485e1b44f7477456fa-ScalarAnalysis-L154_L163,7,5,10,10,10,11,5,0,0,0,0,0,1,4,0,0,0,0,0,9,0,0,9,0,59
https://github.com/EsotericSoftware/yamlbeans/blob/763726d51c99824218051e485e1b44f7477456fa/src/com/esotericsoftware/yamlbeans/emitter/ScalarAnalysis.java#L88-L99,EsotericSoftware-yamlbeans-763726d51c99824218051e485e1b44f7477456fa-ScalarAnalysis-L88_L99,7,4,12,12,12,10,4,0,0,0,0,0,2,2,1,0,0,0,0,5,1,0,4,0,64
https://github.com/EsotericSoftware/yamlbeans/blob/763726d51c99824218051e485e1b44f7477456fa/src/com/esotericsoftware/yamlbeans/YamlReader.java#L350-L359,EsotericSoftware-yamlbeans-763726d51c99824218051e485e1b44f7477456fa-YamlReader-L350_L359,4,1,10,10,10,6,0,1,3,0,0,0,0,1,3,0,0,2,1,5,2,0,3,0,74
https://github.com/EXIficient/exificient-core/blob/fce10c39fe654c9ae9660454ac6d6d2abc6a48ac/src/main/java/com/siemens/ct/exi/core/FidelityOptions.java#L395-L406,EXIficient-exificient-core-fce10c39fe654c9ae9660454ac6d6d2abc6a48ac-FidelityOptions-L395_L406,5,4,12,12,12,8,4,0,0,0,0,0,0,3,0,0,0,0,0,4,1,1,2,1,61
https://github.com/EXIficient/exificient-core/blob/fce10c39fe654c9ae9660454ac6d6d2abc6a48ac/src/main/java/com/siemens/ct/exi/core/FidelityOptions.java#L431-L442,EXIficient-exificient-core-fce10c39fe654c9ae9660454ac6d6d2abc6a48ac-FidelityOptions-L431_L442,5,4,12,12,12,8,4,0,0,0,0,0,0,3,0,0,0,0,0,4,1,1,2,1,61
https://github.com/EXIficient/exificient-core/blob/fce10c39fe654c9ae9660454ac6d6d2abc6a48ac/src/main/java/com/siemens/ct/exi/core/FidelityOptions.java#L460-L471,EXIficient-exificient-core-fce10c39fe654c9ae9660454ac6d6d2abc6a48ac-FidelityOptions-L460_L471,5,4,12,12,12,8,4,0,0,0,0,0,0,3,0,0,0,0,0,4,1,1,2,1,61
https://github.com/EXIficient/exificient-core/blob/fce10c39fe654c9ae9660454ac6d6d2abc6a48ac/src/main/java/com/siemens/ct/exi/core/FidelityOptions.java#L497-L508,EXIficient-exificient-core-fce10c39fe654c9ae9660454ac6d6d2abc6a48ac-FidelityOptions-L497_L508,5,4,12,12,12,8,4,0,0,0,0,0,0,3,0,0,0,0,0,4,1,1,2,1,61
https://github.com/EXIficient/exificient-core/blob/fce10c39fe654c9ae9660454ac6d6d2abc6a48ac/src/main/java/com/siemens/ct/exi/core/FidelityOptions.java#L592-L607,EXIficient-exificient-core-fce10c39fe654c9ae9660454ac6d6d2abc6a48ac-FidelityOptions-L592_L607,6,5,16,16,16,10,5,0,0,0,0,0,0,4,0,0,0,0,0,4,1,1,2,1,79
https://github.com/EXIficient/exificient-core/blob/fce10c39fe654c9ae9660454ac6d6d2abc6a48ac/src/main/java/com/siemens/ct/exi/core/FidelityOptions.java#L631-L642,EXIficient-exificient-core-fce10c39fe654c9ae9660454ac6d6d2abc6a48ac-FidelityOptions-L631_L642,5,4,12,12,12,8,4,0,0,0,0,0,0,3,0,0,0,0,0,4,1,1,2,1,61
https://github.com/EXIficient/exificient-core/blob/fce10c39fe654c9ae9660454ac6d6d2abc6a48ac/src/main/java/com/siemens/ct/exi/core/FidelityOptions.java#L660-L671,EXIficient-exificient-core-fce10c39fe654c9ae9660454ac6d6d2abc6a48ac-FidelityOptions-L660_L671,5,4,12,12,12,8,4,0,0,0,0,0,0,3,0,0,0,0,0,4,1,1,2,1,61
https://github.com/EXIficient/exificient-core/blob/fce10c39fe654c9ae9660454ac6d6d2abc6a48ac/src/main/java/com/siemens/ct/exi/core/FidelityOptions.java#L697-L708,EXIficient-exificient-core-fce10c39fe654c9ae9660454ac6d6d2abc6a48ac-FidelityOptions-L697_L708,5,4,12,12,12,8,4,0,0,0,0,0,0,3,0,0,0,0,0,4,1,1,2,1,61
https://github.com/f4b6a3/uuid-creator/blob/f9e6e6d02ecc8dac16a56e4fab1bd24caec8171c/src/main/java/com/github/f4b6a3/uuid/factory/rfc4122/TimeOrderedEpochFactory.java#L415-L416,f4b6a3-uuid-creator-f9e6e6d02ecc8dac16a56e4fab1bd24caec8171c-TimeOrderedEpochFactory-L415_L416,1,0,2,2,2,2,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,1,1,1,23
https://github.com/f4b6a3/uuid-creator/blob/f9e6e6d02ecc8dac16a56e4fab1bd24caec8171c/src/main/java/com/github/f4b6a3/uuid/factory/rfc4122/TimeOrderedEpochFactory.java#L431-L434,f4b6a3-uuid-creator-f9e6e6d02ecc8dac16a56e4fab1bd24caec8171c-TimeOrderedEpochFactory-L431_L434,1,0,4,4,3,3,0,0,0,0,0,0,0,0,2,1,0,0,2,6,0,2,4,1,41
https://github.com/fabric8io/docker-maven-plugin/blob/40371e754a6f3122af6d3019508c364627580935/src/main/java/io/fabric8/maven/docker/AbstractDockerMojo.java#L496-L499,fabric8io-docker-maven-plugin-40371e754a6f3122af6d3019508c364627580935-AbstractDockerMojo-L496_L499,2,1,4,4,4,3,1,0,0,0,0,0,0,1,3,0,0,0,0,3,0,2,1,0,22
https://github.com/finmath/finmath-lib/blob/ad5d22e93e335cd88c95f8f2d7ba6336e3947e68/src/main/java/net/finmath/equities/models/Black76Model.java#L334-L342,finmath-finmath-lib-ad5d22e93e335cd88c95f8f2d7ba6336e3947e68-Black76Model-L334_L342,1,0,9,9,9,9,0,0,0,0,0,0,0,0,1,1,0,0,8,11,0,1,10,0,120
https://github.com/finmath/finmath-lib/blob/ad5d22e93e335cd88c95f8f2d7ba6336e3947e68/src/main/java/net/finmath/equities/models/Black76Model.java#L351-L360,finmath-finmath-lib-ad5d22e93e335cd88c95f8f2d7ba6336e3947e68-Black76Model-L351_L360,1,0,10,10,10,10,0,0,0,0,0,0,0,0,2,1,0,0,9,13,0,1,12,1,172
https://github.com/finos/messageml-utils/blob/8dc8971aee55c36fbc2bce55a5e62ef254cc2eb9/src/main/java/org/symphonyoss/symphony/messageml/bi/BiContext.java#L101-L104,finos-messageml-utils-8dc8971aee55c36fbc2bce55a5e62ef254cc2eb9-BiContext-L101_L104,3,1,4,4,4,3,1,0,0,0,0,0,1,1,10,0,0,0,0,3,0,2,1,2,49
https://github.com/fizzed/jne/blob/199d45bd8728807b61356fd1c0f17079b567ed60/src/main/java/com/fizzed/jne/JavaHomes.java#L211-L213,fizzed-jne-199d45bd8728807b61356fd1c0f17079b567ed60-JavaHomes-L211_L213,2,1,3,3,3,2,1,0,0,0,0,0,0,1,2,0,0,0,0,3,0,2,1,0,18
https://github.com/forcedotcom/wsc/blob/df588f1411b855687b9dfb5cfa69026e92ebb34e/src/main/java/com/sforce/ws/parser/MXParser.java#L1929-L1942,forcedotcom-wsc-df588f1411b855687b9dfb5cfa69026e92ebb34e-MXParser-L1929_L1942,11,10,14,14,13,15,10,0,0,0,0,0,0,6,0,0,1,0,0,3,0,0,3,0,85
https://github.com/forcedotcom/wsc/blob/df588f1411b855687b9dfb5cfa69026e92ebb34e/src/main/java/com/sforce/ws/parser/MXParser.java#L1964-L1969,forcedotcom-wsc-df588f1411b855687b9dfb5cfa69026e92ebb34e-MXParser-L1964_L1969,2,1,6,6,6,3,1,0,0,0,0,0,0,1,0,0,1,0,1,4,2,0,2,0,32
https://github.com/fsantiag/sonar-clojure/blob/8935e2291d21d57922006bab2f7fdd82d08e415e/src/main/java/org/sonar/plugins/clojure/sensors/eastwood/EastwoodIssueParser.java#L23-L30,fsantiag-sonar-clojure-8935e2291d21d57922006bab2f7fdd82d08e415e-EastwoodIssueParser-L23_L30,2,1,8,8,8,7,1,0,0,0,0,0,0,1,6,2,0,0,4,7,2,1,4,1,68
https://github.com/gabrie-allaigre/sonar-gitlab-plugin/blob/1a6b20737c0e034fed35f555442fa493c6268e9f/src/main/java/com/talanlabs/sonar/plugins/gitlab/GitLabApiV3Wrapper.java#L251-L255,gabrie-allaigre-sonar-gitlab-plugin-1a6b20737c0e034fed35f555442fa493c6268e9f-GitLabApiV3Wrapper-L251_L255,3,1,5,5,5,4,1,0,0,0,0,0,1,1,9,1,0,0,0,6,2,2,2,0,44
https://github.com/gabrie-allaigre/sonar-gitlab-plugin/blob/1a6b20737c0e034fed35f555442fa493c6268e9f/src/main/java/com/talanlabs/sonar/plugins/gitlab/GitLabApiV4Wrapper.java#L257-L261,gabrie-allaigre-sonar-gitlab-plugin-1a6b20737c0e034fed35f555442fa493c6268e9f-GitLabApiV4Wrapper-L257_L261,3,1,5,5,5,4,1,0,0,0,0,0,1,1,9,1,0,0,0,6,2,2,2,0,44
https://github.com/george-haddad/cardme/blob/2cdb02c627d103041288bc57f06b9deeb02f194a/src/net/sourceforge/cardme/engine/VCardEngine.java#L2345-L2353,george-haddad-cardme-2cdb02c627d103041288bc57f06b9deeb02f194a-VCardEngine-L2345_L2353,3,1,9,9,9,5,1,0,0,0,1,0,0,2,5,0,0,0,2,6,0,1,5,1,66
https://github.com/googleapis/disco-to-proto3-converter/blob/32cf5993853b1218e97e54c556f3922f49014eb8/src/main/java/com/google/cloud/discotoproto3converter/proto3/DocumentToProtoConverter.java#L222-L226,googleapis-disco-to-proto3-converter-32cf5993853b1218e97e54c556f3922f49014eb8-DocumentToProtoConverter-L222_L226,2,1,5,5,5,4,1,0,0,0,0,0,0,1,5,2,0,0,0,3,0,1,2,0,26
https://github.com/graphstream/gs-core/blob/950b87280075f92a85b564b47ce6522ced5ba53a/src/org/graphstream/ui/graphicGraph/stylesheet/parser/StyleSheetParserTokenManager.java#L72-L96,graphstream-gs-core-950b87280075f92a85b564b47ce6522ced5ba53a-StyleSheetParserTokenManager-L72_L96,12,7,25,25,25,18,7,0,0,0,0,0,4,2,0,5,0,0,0,5,2,3,0,0,128
https://github.com/hageldave/ezFFTW/blob/20d97041dfde6731bbfc02980cf2b581c62161ec/src/test/java/hageldave/ezfftw/dp/FFTTest.java#L209-L220,hageldave-ezFFTW-20d97041dfde6731bbfc02980cf2b581c62161ec-FFTTest-L209_L220,2,0,12,12,12,10,0,0,0,0,0,1,0,2,7,0,0,0,2,4,0,1,3,1,119
https://github.com/Harium/keel/blob/bb6a1cf5104d609399ddf9a803ae60d6caee7a3b/src/main/java/com/harium/keel/catalano/math/decomposition/SingularValueDecomposition.java#L180-L188,Harium-keel-bb6a1cf5104d609399ddf9a803ae60d6caee7a3b-SingularValueDecomposition-L180_L188,4,2,9,9,9,6,2,0,0,0,1,0,0,2,0,0,0,0,1,5,2,0,3,0,76
https://github.com/Harium/keel/blob/bb6a1cf5104d609399ddf9a803ae60d6caee7a3b/src/main/java/com/harium/keel/catalano/math/decomposition/SingularValueDecomposition.java#L243-L256,Harium-keel-bb6a1cf5104d609399ddf9a803ae60d6caee7a3b-SingularValueDecomposition-L243_L256,6,0,14,14,14,9,0,0,0,0,5,0,0,2,0,0,0,0,6,9,2,0,7,0,156
https://github.com/HelixNetwork/pendulum/blob/919ae1df7ca4359aad6b9a4575beb9d3ca4de8ef/src/main/java/net/helix/pendulum/service/snapshot/impl/SnapshotServiceImpl.java#L141-L143,HelixNetwork-pendulum-919ae1df7ca4359aad6b9a4575beb9d3ca4de8ef-SnapshotServiceImpl-L142_L142,2,1,3,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,3,1,0,25
https://github.com/hermannpencole/nifi-config/blob/e4a8a251bd01fd4026ac4fe6868791f4496ce882/src/main/java/com/github/hermannpencole/nifi/config/service/ConnectionsUpdater.java#L102-L106,hermannpencole-nifi-config-e4a8a251bd01fd4026ac4fe6868791f4496ce882-ConnectionsUpdater-L102_L106,1,0,5,5,5,5,0,0,0,0,0,0,0,0,6,1,0,0,1,3,0,2,1,1,43
https://github.com/hermannpencole/nifi-config/blob/e4a8a251bd01fd4026ac4fe6868791f4496ce882/src/main/java/com/github/hermannpencole/nifi/config/service/ConnectionsUpdater.java#L111-L115,hermannpencole-nifi-config-e4a8a251bd01fd4026ac4fe6868791f4496ce882-ConnectionsUpdater-L111_L115,1,0,5,5,5,5,0,0,0,0,0,0,0,0,6,1,0,0,1,3,0,2,1,1,43
https://github.com/hermannpencole/nifi-config/blob/e4a8a251bd01fd4026ac4fe6868791f4496ce882/src/main/java/com/github/hermannpencole/nifi/config/service/ConnectionsUpdater.java#L122-L126,hermannpencole-nifi-config-e4a8a251bd01fd4026ac4fe6868791f4496ce882-ConnectionsUpdater-L122_L126,1,0,5,5,5,5,0,0,0,0,0,0,0,0,6,1,0,0,1,3,0,2,1,1,43
https://github.com/heroku/heroku-jvm-application-deployer/blob/ffd498f1a94853b30bc0275a6ef495f2ec3a11f7/src/main/java/com/heroku/deployer/Main.java#L110-L117,heroku-heroku-jvm-application-deployer-ffd498f1a94853b30bc0275a6ef495f2ec3a11f7-Main-L110_L117,2,1,8,7,7,5,1,0,0,0,0,0,0,1,6,0,0,0,1,5,0,1,4,2,52
https://github.com/hoijui/Jawk/blob/33cfbc2bc14bc9c75fedccbe2963ef26b61543dc/src/main/java/org/jawk/backend/AVM.java#L563-L584,hoijui-Jawk-33cfbc2bc14bc9c75fedccbe2963ef26b61543dc-AVM-L563_L584,7,1,22,22,22,14,0,1,6,0,0,0,0,1,1,0,1,6,0,4,0,0,4,2,105
https://github.com/hoijui/Jawk/blob/33cfbc2bc14bc9c75fedccbe2963ef26b61543dc/src/main/java/org/jawk/backend/AVM.java#L849-L862,hoijui-Jawk-33cfbc2bc14bc9c75fedccbe2963ef26b61543dc-AVM-L849_L862,4,2,14,14,14,8,2,0,0,0,0,1,0,4,5,0,0,0,1,2,0,0,2,1,73
https://github.com/hoijui/Jawk/blob/33cfbc2bc14bc9c75fedccbe2963ef26b61543dc/src/main/java/org/jawk/frontend/AwkParser.java#L697-L710,hoijui-Jawk-33cfbc2bc14bc9c75fedccbe2963ef26b61543dc-AwkParser-L697_L710,5,4,14,14,14,10,4,0,0,0,0,0,0,4,6,0,0,0,0,2,2,0,0,0,65
https://github.com/hummeling/if97/blob/a508c11bea77ebc39d6bf8c7b21854947e07ca96/src/main/java/com/hummeling/if97/Region3.java#L1201-L1206,hummeling-if97-a508c11bea77ebc39d6bf8c7b21854947e07ca96-Region3-L1201_L1206,2,0,6,5,5,4,0,0,0,0,1,0,0,1,3,1,0,0,1,5,0,0,5,0,73
https://github.com/hummeling/if97/blob/a508c11bea77ebc39d6bf8c7b21854947e07ca96/src/main/java/com/hummeling/if97/Region3.java#L1209-L1216,hummeling-if97-a508c11bea77ebc39d6bf8c7b21854947e07ca96-Region3-L1209_L1216,2,0,8,7,7,4,0,0,0,0,1,0,0,1,5,1,0,0,1,5,0,0,5,0,89
https://github.com/iamazy/elasticsearch-sql2/blob/05a7743fb2bb70816f8255a7e7b3086374b15d8c/src/main/java/io/github/iamazy/elasticsearch/dsl/sql/parser/query/exact/BinaryQueryParser.java#L29-L35,iamazy-elasticsearch-sql2-05a7743fb2bb70816f8255a7e7b3086374b15d8c-BinaryQueryParser-L29_L35,2,1,7,7,7,4,1,0,0,0,0,0,0,1,3,2,0,0,1,4,0,3,1,2,38
https://github.com/iamazy/elasticsearch-sql2/blob/05a7743fb2bb70816f8255a7e7b3086374b15d8c/src/main/java/io/github/iamazy/elasticsearch/dsl/sql/parser/query/exact/BinaryQueryParser.java#L85-L89,iamazy-elasticsearch-sql2-05a7743fb2bb70816f8255a7e7b3086374b15d8c-BinaryQueryParser-L85_L89,2,1,5,5,5,4,1,0,0,0,0,0,0,1,3,2,0,0,1,3,0,2,1,2,33
https://github.com/iamazy/elasticsearch-sql2/blob/05a7743fb2bb70816f8255a7e7b3086374b15d8c/src/main/java/io/github/iamazy/elasticsearch/dsl/sql/parser/query/exact/BinaryQueryParser.java#L99-L111,iamazy-elasticsearch-sql2-05a7743fb2bb70816f8255a7e7b3086374b15d8c-BinaryQueryParser-L99_L111,4,3,13,13,13,9,3,0,0,0,0,0,0,1,12,2,0,0,2,5,0,1,4,2,87
https://github.com/IBlogLab/enhance-gateway/blob/9b175549c6f9228096be92424c712e07686e9e4b/src/main/java/org/iblog/enhance/gateway/resources/LoggingRecordResource.java#L169-L174,IBlogLab-enhance-gateway-9b175549c6f9228096be92424c712e07686e9e4b-LoggingRecordResource-L169_L174,2,1,6,6,6,4,1,0,0,0,0,0,0,1,4,1,0,0,1,3,0,1,2,2,42
https://github.com/iipc/jwarc/blob/e4ff0fe435c378b68b482a3ca1502b70b33fe872/src/org/netpreserve/jwarc/WarcFilterCompiler.java#L144-L154,iipc-jwarc-e4ff0fe435c378b68b482a3ca1502b70b33fe872-WarcFilterCompiler-L144_L154,6,2,11,11,11,7,2,0,0,0,0,1,2,3,12,4,0,0,0,2,0,1,1,2,85
